"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	42	133053	31.6
	"New Mexico"	"35"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	81	129648	62.5
	"New Mexico"	"35"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	33	142193	23.2
	"New Mexico"	"35"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	80	134999	59.3
	"New Mexico"	"35"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	10	106960	9.3 (Unreliable)
	"New Mexico"	"35"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	23	100486	22.9
	"New Mexico"	"35"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	18	74201	24.3 (Unreliable)
	"New Mexico"	"35"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	23	122684	18.7
	"New Mexico"	"35"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	58	124761	46.5
	"New Mexico"	"35"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	38	131585	28.9
	"New Mexico"	"35"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	76	128348	59.2
	"New Mexico"	"35"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	54	145686	37.1
	"New Mexico"	"35"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	68	138001	49.3
	"New Mexico"	"35"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	25	113268	22.1
	"New Mexico"	"35"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	32	106320	30.1
	"New Mexico"	"35"	"2007"	"2007"	"15-19 years"	"15-19"	"Male"	"M"	13	77366	16.8 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	19	73906	25.7 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	27	125096	21.6
	"New Mexico"	"35"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	55	127644	43.1
	"New Mexico"	"35"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	30	130110	23.1
	"New Mexico"	"35"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	71	126974	55.9
	"New Mexico"	"35"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	56	147413	38.0
	"New Mexico"	"35"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	99	140509	70.5
	"New Mexico"	"35"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	25	119249	21.0
	"New Mexico"	"35"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	36	111662	32.2
	"New Mexico"	"35"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	10	68422	14.6 (Unreliable)
	"New Mexico"	"35"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	26	72706	35.8
	"New Mexico"	"35"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	29	126725	22.9
	"New Mexico"	"35"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	85	129712	65.5
	"New Mexico"	"35"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	44	127552	34.5
	"New Mexico"	"35"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	88	124589	70.6
	"New Mexico"	"35"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	58	148988	38.9
	"New Mexico"	"35"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	93	141849	65.6
	"New Mexico"	"35"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	26	124095	21.0
	"New Mexico"	"35"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	30	115835	25.9
	"New Mexico"	"35"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	11	77162	14.3 (Unreliable)
	"New Mexico"	"35"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	34	72240	47.1
	"New Mexico"	"35"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	27	128948	20.9
	"New Mexico"	"35"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	55	133112	41.3
	"New Mexico"	"35"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	35	125884	27.8
	"New Mexico"	"35"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	65	123673	52.6
	"New Mexico"	"35"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	60	149097	40.2
	"New Mexico"	"35"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	70	142722	49.0
	"New Mexico"	"35"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	20	129130	15.5
	"New Mexico"	"35"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	31	120139	25.8
	"New Mexico"	"35"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	10	78878	12.7 (Unreliable)
	"New Mexico"	"35"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	11	69396	15.9 (Unreliable)
	"New Mexico"	"35"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	21	72974	28.8
	"New Mexico"	"35"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	39	131240	29.7
	"New Mexico"	"35"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	72	136005	52.9
	"New Mexico"	"35"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	44	124882	35.2
	"New Mexico"	"35"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	65	123641	52.6
	"New Mexico"	"35"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	54	149207	36.2
	"New Mexico"	"35"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	66	142802	46.2
	"New Mexico"	"35"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	34	133168	25.5
	"New Mexico"	"35"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	39	123768	31.5
	"New Mexico"	"35"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	10	80953	12.4 (Unreliable)
	"New Mexico"	"35"	"2011"	"2011"	"20-24 years"	"20-24"	"Female"	"F"	13	71676	18.1 (Unreliable)
	"New Mexico"	"35"	"2011"	"2011"	"20-24 years"	"20-24"	"Male"	"M"	25	76499	32.7
	"New Mexico"	"35"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	48	133881	35.9
	"New Mexico"	"35"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	58	139619	41.5
	"New Mexico"	"35"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	62	123844	50.1
	"New Mexico"	"35"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	69	123135	56.0
	"New Mexico"	"35"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	57	145630	39.1
	"New Mexico"	"35"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	76	139546	54.5
	"New Mexico"	"35"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	30	138275	21.7
	"New Mexico"	"35"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	57	127731	44.6
	"New Mexico"	"35"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	12	84148	14.3 (Unreliable)
	"New Mexico"	"35"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	10	73156	13.7 (Unreliable)
	"New Mexico"	"35"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	23	78933	29.1
	"New Mexico"	"35"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	29	134622	21.5
	"New Mexico"	"35"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	65	141451	46.0
	"New Mexico"	"35"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	54	123224	43.8
	"New Mexico"	"35"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	70	122854	57.0
	"New Mexico"	"35"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	55	141979	38.7
	"New Mexico"	"35"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	79	135867	58.1
	"New Mexico"	"35"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	36	138771	25.9
	"New Mexico"	"35"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	44	128109	34.3
	"New Mexico"	"35"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	10	73748	13.6 (Unreliable)
	"New Mexico"	"35"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	24	79922	30.0
	"New Mexico"	"35"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	19	135131	14.1 (Unreliable)
	"New Mexico"	"35"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	57	143285	39.8
	"New Mexico"	"35"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	36	122359	29.4
	"New Mexico"	"35"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	68	122481	55.5
	"New Mexico"	"35"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	51	138185	36.9
	"New Mexico"	"35"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	75	132588	56.6
	"New Mexico"	"35"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	44	139827	31.5
	"New Mexico"	"35"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	43	128442	33.5
	"New Mexico"	"35"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	16	73037	21.9 (Unreliable)
	"New Mexico"	"35"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	20	80120	25.0
	"New Mexico"	"35"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	38	135645	28.0
	"New Mexico"	"35"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	75	144074	52.1
	"New Mexico"	"35"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	34	121557	28.0
	"New Mexico"	"35"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	92	122002	75.4
	"New Mexico"	"35"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	60	134653	44.6
	"New Mexico"	"35"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	79	129355	61.1
	"New Mexico"	"35"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	46	140690	32.7
	"New Mexico"	"35"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	48	128657	37.3
	"New Mexico"	"35"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	12	98103	12.2 (Unreliable)
	"New Mexico"	"35"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	13	88501	14.7 (Unreliable)
	"New Mexico"	"35"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	23	78590	29.3
	"New Mexico"	"35"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	29	135480	21.4
	"New Mexico"	"35"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	81	144640	56.0
	"New Mexico"	"35"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	53	121324	43.7
	"New Mexico"	"35"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	70	122208	57.3
	"New Mexico"	"35"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	50	131347	38.1
	"New Mexico"	"35"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	72	126466	56.9
	"New Mexico"	"35"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	34	142058	23.9
	"New Mexico"	"35"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	50	129423	38.6
	"New Mexico"	"35"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	14	102586	13.6 (Unreliable)
	"New York"	"36"	"1999"	"1999"	"20-24 years"	"20-24"	"Male"	"M"	20	616619	3.2
	"New York"	"36"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	40	1426399	2.8
	"New York"	"36"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	153	1378533	11.1
	"New York"	"36"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	82	1563349	5.2
	"New York"	"36"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	289	1506475	19.2
	"New York"	"36"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	76	1297234	5.9
	"New York"	"36"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	190	1197851	15.9
	"New York"	"36"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	14	889098	1.6 (Unreliable)
	"New York"	"36"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	35	775941	4.5
	"New York"	"36"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	12	524588	2.3 (Unreliable)
	"New York"	"36"	"2000"	"2000"	"15-19 years"	"15-19"	"Male"	"M"	10	661824	1.5 (Unreliable)
	"New York"	"36"	"2000"	"2000"	"20-24 years"	"20-24"	"Male"	"M"	21	623213	3.4
	"New York"	"36"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	44	1401732	3.1
	"New York"	"36"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	99	1355265	7.3
	"New York"	"36"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	78	1564931	5.0
	"New York"	"36"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	209	1508819	13.9
	"New York"	"36"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	60	1325869	4.5
	"New York"	"36"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	158	1226733	12.9
	"New York"	"36"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	19	901741	2.1 (Unreliable)
	"New York"	"36"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	28	786079	3.6
	"New York"	"36"	"2001"	"2001"	"15-19 years"	"15-19"	"Male"	"M"	21	667395	3.1
	"New York"	"36"	"2001"	"2001"	"20-24 years"	"20-24"	"Female"	"F"	17	637915	2.7 (Unreliable)
	"New York"	"36"	"2001"	"2001"	"20-24 years"	"20-24"	"Male"	"M"	38	643154	5.9
	"New York"	"36"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	48	1375859	3.5
	"New York"	"36"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	134	1330059	10.1
	"New York"	"36"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	92	1562748	5.9
	"New York"	"36"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	291	1506897	19.3
	"New York"	"36"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	71	1367823	5.2
	"New York"	"36"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	222	1270239	17.5
	"New York"	"36"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	19	924638	2.1 (Unreliable)
	"New York"	"36"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	64	806901	7.9
	"New York"	"36"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	14	559869	2.5 (Unreliable)
	"New York"	"36"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	13	541388	2.4 (Unreliable)
	"New York"	"36"	"2002"	"2002"	"15-19 years"	"15-19"	"Male"	"M"	12	673732	1.8 (Unreliable)
	"New York"	"36"	"2002"	"2002"	"20-24 years"	"20-24"	"Female"	"F"	10	641499	1.6 (Unreliable)
	"New York"	"36"	"2002"	"2002"	"20-24 years"	"20-24"	"Male"	"M"	38	650280	5.8
	"New York"	"36"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	38	1362525	2.8
	"New York"	"36"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	106	1316926	8.0
	"New York"	"36"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	92	1548213	5.9
	"New York"	"36"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	226	1491579	15.2
	"New York"	"36"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	84	1375373	6.1
	"New York"	"36"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	197	1279999	15.4
	"New York"	"36"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	14	970960	1.4 (Unreliable)
	"New York"	"36"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	50	850193	5.9
	"New York"	"36"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	11	702308	1.6 (Unreliable)
	"New York"	"36"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	14	558397	2.5 (Unreliable)
	"New York"	"36"	"2003"	"2003"	"15-19 years"	"15-19"	"Male"	"M"	15	679604	2.2 (Unreliable)
	"New York"	"36"	"2003"	"2003"	"20-24 years"	"20-24"	"Female"	"F"	10	646944	1.5 (Unreliable)
	"New York"	"36"	"2003"	"2003"	"20-24 years"	"20-24"	"Male"	"M"	31	660134	4.7
	"New York"	"36"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	35	1350969	2.6
	"New York"	"36"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	114	1305537	8.7
	"New York"	"36"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	90	1529994	5.9
	"New York"	"36"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	209	1472784	14.2
	"New York"	"36"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	93	1391243	6.7
	"New York"	"36"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	218	1299042	16.8
	"New York"	"36"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	23	1005797	2.3
	"New York"	"36"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	67	883032	7.6
	"New York"	"36"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	18	557751	3.2 (Unreliable)
	"New York"	"36"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	10	649505	1.5 (Unreliable)
	"New York"	"36"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	31	661870	4.7
	"New York"	"36"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	31	1335147	2.3
	"New York"	"36"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	74	1289366	5.7
	"New York"	"36"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	78	1507923	5.2
	"New York"	"36"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	190	1451119	13.1
	"New York"	"36"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	80	1406397	5.7
	"New York"	"36"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	176	1317686	13.4
	"New York"	"36"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	29	1039260	2.8
	"New York"	"36"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	69	914401	7.5
	"New York"	"36"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	12	558295	2.1 (Unreliable)
	"New York"	"36"	"2005"	"2005"	"15-19 years"	"15-19"	"Female"	"F"	10	665026	1.5 (Unreliable)
	"New York"	"36"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	12	699618	1.7 (Unreliable)
	"New York"	"36"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	11	650289	1.7 (Unreliable)
	"New York"	"36"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	39	666809	5.8
	"New York"	"36"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	26	1315149	2.0
	"New York"	"36"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	103	1268800	8.1
	"New York"	"36"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	78	1482689	5.3
	"New York"	"36"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	169	1425858	11.9
	"New York"	"36"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	89	1421076	6.3
	"New York"	"36"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	245	1337204	18.3
	"New York"	"36"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	36	1070993	3.4
	"New York"	"36"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	82	946497	8.7
	"New York"	"36"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	20	557964	3.6
	"New York"	"36"	"2006"	"2006"	"15-19 years"	"15-19"	"Male"	"M"	26	707054	3.7
	"New York"	"36"	"2006"	"2006"	"20-24 years"	"20-24"	"Female"	"F"	25	655210	3.8
	"New York"	"36"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	78	669663	11.6
	"New York"	"36"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	74	1302851	5.7
	"New York"	"36"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	183	1257952	14.5
	"New York"	"36"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	140	1456806	9.6
	"New York"	"36"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	338	1399994	24.1
	"New York"	"36"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	173	1436174	12.0
	"New York"	"36"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	374	1352196	27.7
	"New York"	"36"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	64	1101973	5.8
	"New York"	"36"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	125	977666	12.8
	"New York"	"36"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	24	556750	4.3
	"New York"	"36"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	12	538881	2.2 (Unreliable)
	"New York"	"36"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	15	353841	4.2 (Unreliable)
	"New York"	"36"	"2007"	"2007"	"15-19 years"	"15-19"	"Male"	"M"	20	711166	2.8
	"New York"	"36"	"2007"	"2007"	"20-24 years"	"20-24"	"Female"	"F"	21	664639	3.2
	"New York"	"36"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	78	679502	11.5
	"New York"	"36"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	71	1303319	5.4
	"New York"	"36"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	225	1261695	17.8
	"New York"	"36"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	141	1424500	9.9
	"New York"	"36"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	295	1367930	21.6
	"New York"	"36"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	211	1448479	14.6
	"New York"	"36"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	339	1365318	24.8
	"New York"	"36"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	86	1128689	7.6
	"New York"	"36"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	148	1005180	14.7
	"New York"	"36"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	18	699507	2.6 (Unreliable)
	"New York"	"36"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	18	566634	3.2 (Unreliable)
	"New York"	"36"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	13	534333	2.4 (Unreliable)
	"New York"	"36"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	10	252355	4.0 (Unreliable)
	"New York"	"36"	"2008"	"2008"	"15-19 years"	"15-19"	"Female"	"F"	14	677613	2.1 (Unreliable)
	"New York"	"36"	"2008"	"2008"	"15-19 years"	"15-19"	"Male"	"M"	34	712984	4.8
	"New York"	"36"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	25	675030	3.7
	"New York"	"36"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	75	688412	10.9
	"New York"	"36"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	62	1318346	4.7
	"New York"	"36"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	205	1280137	16.0
	"New York"	"36"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	129	1391365	9.3
	"New York"	"36"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	267	1334891	20.0
	"New York"	"36"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	202	1461865	13.8
	"New York"	"36"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	358	1379350	26.0
	"New York"	"36"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	76	1149766	6.6
	"New York"	"36"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	147	1028452	14.3
	"New York"	"36"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	23	721522	3.2
	"New York"	"36"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	38	585610	6.5
	"New York"	"36"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	14	527235	2.7 (Unreliable)
	"New York"	"36"	"2009"	"2009"	"15-19 years"	"15-19"	"Female"	"F"	10	673401	1.5 (Unreliable)
	"New York"	"36"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	26	707376	3.7
	"New York"	"36"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	29	688014	4.2
	"New York"	"36"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	77	700761	11.0
	"New York"	"36"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	64	1338095	4.8
	"New York"	"36"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	190	1297723	14.6
	"New York"	"36"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	125	1354426	9.2
	"New York"	"36"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	243	1299793	18.7
	"New York"	"36"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	195	1476712	13.2
	"New York"	"36"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	327	1392832	23.5
	"New York"	"36"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	91	1182654	7.7
	"New York"	"36"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	138	1061593	13.0
	"New York"	"36"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	21	738585	2.8
	"New York"	"36"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	20	600819	3.3
	"New York"	"36"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	12	350336	3.4 (Unreliable)
	"New York"	"36"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	24	699548	3.4
