State,Year,Age Group,Gender,Deaths,Population,Crude Rate,rate_unreliable,code
Mississippi,2006.0,45-54 years,Female,32.0,210252.0,15.2,0,MS
Mississippi,2006.0,45-54 years,Male,48.0,197901.0,24.3,0,MS
Mississippi,2006.0,55-64 years,Female,18.0,160309.0,11.2,1,MS
Mississippi,2006.0,55-64 years,Male,15.0,148187.0,10.1,1,MS
Mississippi,2007.0,20-24 years,Male,13.0,107334.0,12.1,1,MS
Mississippi,2007.0,25-34 years,Female,20.0,192529.0,10.4,0,MS
Mississippi,2007.0,25-34 years,Male,52.0,185408.0,28.0,0,MS
Mississippi,2007.0,35-44 years,Female,30.0,199974.0,15.0,0,MS
Mississippi,2007.0,35-44 years,Male,45.0,190171.0,23.7,0,MS
Mississippi,2007.0,45-54 years,Female,41.0,212627.0,19.3,0,MS
Mississippi,2007.0,45-54 years,Male,59.0,200419.0,29.4,0,MS
Mississippi,2007.0,55-64 years,Female,21.0,165619.0,12.7,0,MS
Mississippi,2007.0,55-64 years,Male,14.0,153192.0,9.1,1,MS
Mississippi,2008.0,20-24 years,Male,16.0,105482.0,15.2,1,MS
Mississippi,2008.0,25-34 years,Female,15.0,193643.0,7.7,1,MS
Mississippi,2008.0,25-34 years,Male,39.0,188322.0,20.7,0,MS
Mississippi,2008.0,35-44 years,Female,38.0,197481.0,19.2,0,MS
Mississippi,2008.0,35-44 years,Male,36.0,188056.0,19.1,0,MS
Mississippi,2008.0,45-54 years,Female,54.0,214752.0,25.1,0,MS
Mississippi,2008.0,45-54 years,Male,50.0,202191.0,24.7,0,MS
Mississippi,2008.0,55-64 years,Female,14.0,170432.0,8.2,1,MS
Mississippi,2008.0,55-64 years,Male,17.0,157044.0,10.8,1,MS
Mississippi,2009.0,20-24 years,Male,14.0,105340.0,13.3,1,MS
Mississippi,2009.0,25-34 years,Female,22.0,195549.0,11.3,0,MS
Mississippi,2009.0,25-34 years,Male,37.0,190020.0,19.5,0,MS
Mississippi,2009.0,35-44 years,Female,29.0,193974.0,15.0,0,MS
Mississippi,2009.0,35-44 years,Male,46.0,184613.0,24.9,0,MS
Mississippi,2009.0,45-54 years,Female,48.0,215118.0,22.3,0,MS
Mississippi,2009.0,45-54 years,Male,59.0,202587.0,29.1,0,MS
Mississippi,2009.0,55-64 years,Female,19.0,175818.0,10.8,1,MS
Mississippi,2009.0,55-64 years,Male,18.0,161830.0,11.1,1,MS
Mississippi,2010.0,20-24 years,Male,21.0,105433.0,19.9,0,MS
Mississippi,2010.0,25-34 years,Female,18.0,196182.0,9.2,1,MS
Mississippi,2010.0,25-34 years,Male,51.0,191071.0,26.7,0,MS
Mississippi,2010.0,35-44 years,Female,35.0,191919.0,18.2,0,MS
Mississippi,2010.0,35-44 years,Male,38.0,183028.0,20.8,0,MS
Mississippi,2010.0,45-54 years,Female,51.0,214711.0,23.8,0,MS
Mississippi,2010.0,45-54 years,Male,39.0,202265.0,19.3,0,MS
Mississippi,2010.0,55-64 years,Female,27.0,180893.0,14.9,0,MS
Mississippi,2010.0,55-64 years,Male,28.0,166432.0,16.8,0,MS
Mississippi,2011.0,20-24 years,Male,10.0,109652.0,9.1,1,MS
Mississippi,2011.0,25-34 years,Female,17.0,197873.0,8.6,1,MS
Mississippi,2011.0,25-34 years,Male,36.0,192327.0,18.7,0,MS
Mississippi,2011.0,35-44 years,Female,51.0,190293.0,26.8,0,MS
Mississippi,2011.0,35-44 years,Male,46.0,181227.0,25.4,0,MS
Mississippi,2011.0,45-54 years,Female,47.0,211674.0,22.2,0,MS
Mississippi,2011.0,45-54 years,Male,36.0,199135.0,18.1,0,MS
Mississippi,2011.0,55-64 years,Female,19.0,188263.0,10.1,1,MS
Mississippi,2011.0,55-64 years,Male,20.0,172541.0,11.6,0,MS
Mississippi,2012.0,20-24 years,Male,10.0,113184.0,8.8,1,MS
Mississippi,2012.0,25-34 years,Female,26.0,197568.0,13.2,0,MS
Mississippi,2012.0,25-34 years,Male,34.0,192549.0,17.7,0,MS
Mississippi,2012.0,35-44 years,Female,29.0,189925.0,15.3,0,MS
Mississippi,2012.0,35-44 years,Male,38.0,181135.0,21.0,0,MS
Mississippi,2012.0,45-54 years,Female,55.0,207977.0,26.4,0,MS
Mississippi,2012.0,45-54 years,Male,48.0,195074.0,24.6,0,MS
Mississippi,2012.0,55-64 years,Female,31.0,189855.0,16.3,0,MS
Mississippi,2012.0,55-64 years,Male,16.0,173503.0,9.2,1,MS
Mississippi,2013.0,25-34 years,Female,30.0,197869.0,15.2,0,MS
Mississippi,2013.0,25-34 years,Male,41.0,192759.0,21.3,0,MS
Mississippi,2013.0,35-44 years,Female,30.0,189846.0,15.8,0,MS
Mississippi,2013.0,35-44 years,Male,33.0,180142.0,18.3,0,MS
Mississippi,2013.0,45-54 years,Female,49.0,204782.0,23.9,0,MS
Mississippi,2013.0,45-54 years,Male,51.0,191537.0,26.6,0,MS
Mississippi,2013.0,55-64 years,Female,22.0,192432.0,11.4,0,MS
Mississippi,2013.0,55-64 years,Male,23.0,175455.0,13.1,0,MS
Mississippi,2013.0,65-74 years,Male,10.0,111787.0,8.9,1,MS
Mississippi,2014.0,20-24 years,Male,10.0,114735.0,8.7,1,MS
Mississippi,2014.0,25-34 years,Female,22.0,198557.0,11.1,0,MS
Mississippi,2014.0,25-34 years,Male,46.0,193833.0,23.7,0,MS
Mississippi,2014.0,35-44 years,Female,38.0,189603.0,20.0,0,MS
Mississippi,2014.0,35-44 years,Male,41.0,179141.0,22.9,0,MS
Mississippi,2014.0,45-54 years,Female,47.0,201540.0,23.3,0,MS
Mississippi,2014.0,45-54 years,Male,48.0,188018.0,25.5,0,MS
Mississippi,2014.0,55-64 years,Female,30.0,195407.0,15.4,0,MS
Mississippi,2014.0,55-64 years,Male,19.0,177315.0,10.7,1,MS
Mississippi,2015.0,25-34 years,Female,21.0,199467.0,10.5,0,MS
Mississippi,2015.0,25-34 years,Male,70.0,193519.0,36.2,0,MS
Mississippi,2015.0,35-44 years,Female,34.0,189483.0,17.9,0,MS
Mississippi,2015.0,35-44 years,Male,54.0,178360.0,30.3,0,MS
Mississippi,2015.0,45-54 years,Female,31.0,198787.0,15.6,0,MS
Mississippi,2015.0,45-54 years,Male,56.0,185007.0,30.3,0,MS
Mississippi,2015.0,55-64 years,Female,22.0,198267.0,11.1,0,MS
Mississippi,2015.0,55-64 years,Male,18.0,179400.0,10.0,1,MS
Mississippi,2015.0,65-74 years,Female,10.0,138127.0,7.2,1,MS
Mississippi,2015.0,65-74 years,Male,10.0,119895.0,8.3,1,MS
Missouri,1999.0,20-24 years,Male,12.0,181080.0,6.6,1,MO
Missouri,1999.0,25-34 years,Female,14.0,374160.0,3.7,1,MO
Missouri,1999.0,25-34 years,Male,33.0,369659.0,8.9,0,MO
Missouri,1999.0,35-44 years,Female,39.0,448167.0,8.7,0,MO
Missouri,1999.0,35-44 years,Male,77.0,438657.0,17.6,0,MO
Missouri,1999.0,45-54 years,Female,18.0,369525.0,4.9,1,MO
Missouri,1999.0,45-54 years,Male,35.0,351662.0,10.0,0,MO
Missouri,1999.0,55-64 years,Male,12.0,239259.0,5.0,1,MO
Missouri,2000.0,20-24 years,Male,19.0,185241.0,10.3,1,MO
Missouri,2000.0,25-34 years,Female,16.0,370947.0,4.3,1,MO
Missouri,2000.0,25-34 years,Male,43.0,367755.0,11.7,0,MO
Missouri,2000.0,35-44 years,Female,52.0,447863.0,11.6,0,MO
Missouri,2000.0,35-44 years,Male,58.0,438647.0,13.2,0,MO
Missouri,2000.0,45-54 years,Female,28.0,379785.0,7.4,0,MO
Missouri,2000.0,45-54 years,Male,48.0,361909.0,13.3,0,MO
Missouri,2001.0,20-24 years,Male,21.0,191802.0,10.9,0,MO
Missouri,2001.0,25-34 years,Male,37.0,362939.0,10.2,0,MO
Missouri,2001.0,35-44 years,Female,56.0,443322.0,12.6,0,MO
Missouri,2001.0,35-44 years,Male,74.0,435544.0,17.0,0,MO
Missouri,2001.0,45-54 years,Female,48.0,396668.0,12.1,0,MO
Missouri,2001.0,45-54 years,Male,54.0,379982.0,14.2,0,MO
Missouri,2001.0,55-64 years,Female,15.0,271011.0,5.5,1,MO
Missouri,2002.0,20-24 years,Female,10.0,199909.0,5.0,1,MO
Missouri,2002.0,20-24 years,Male,28.0,198485.0,14.1,0,MO
Missouri,2002.0,25-34 years,Female,22.0,364122.0,6.0,0,MO
Missouri,2002.0,25-34 years,Male,58.0,361904.0,16.0,0,MO
Missouri,2002.0,35-44 years,Female,57.0,435403.0,13.1,0,MO
Missouri,2002.0,35-44 years,Male,87.0,428694.0,20.3,0,MO
Missouri,2002.0,45-54 years,Female,47.0,402431.0,11.7,0,MO
Missouri,2002.0,45-54 years,Male,59.0,385503.0,15.3,0,MO
Missouri,2003.0,20-24 years,Male,32.0,203380.0,15.7,0,MO
Missouri,2003.0,25-34 years,Female,28.0,363762.0,7.7,0,MO
Missouri,2003.0,25-34 years,Male,59.0,361255.0,16.3,0,MO
Missouri,2003.0,35-44 years,Female,71.0,427015.0,16.6,0,MO
Missouri,2003.0,35-44 years,Male,105.0,420432.0,25.0,0,MO
Missouri,2003.0,45-54 years,Female,63.0,411102.0,15.3,0,MO
Missouri,2003.0,45-54 years,Male,92.0,394015.0,23.3,0,MO
Missouri,2003.0,55-64 years,Female,13.0,297107.0,4.4,1,MO
Missouri,2003.0,55-64 years,Male,19.0,274704.0,6.9,1,MO
Missouri,2004.0,15-19 years,Male,17.0,215578.0,7.9,1,MO
Missouri,2004.0,20-24 years,Male,31.0,207383.0,14.9,0,MO
Missouri,2004.0,25-34 years,Female,23.0,364589.0,6.3,0,MO
Missouri,2004.0,25-34 years,Male,76.0,362318.0,21.0,0,MO
Missouri,2004.0,35-44 years,Female,87.0,419816.0,20.7,0,MO
Missouri,2004.0,35-44 years,Male,102.0,413827.0,24.6,0,MO
Missouri,2004.0,45-54 years,Female,62.0,418881.0,14.8,0,MO
Missouri,2004.0,45-54 years,Male,82.0,402439.0,20.4,0,MO
Missouri,2004.0,55-64 years,Female,14.0,308420.0,4.5,1,MO
Missouri,2004.0,55-64 years,Male,19.0,285301.0,6.7,1,MO
Missouri,2005.0,15-19 years,Male,10.0,217843.0,4.6,1,MO
Missouri,2005.0,20-24 years,Male,36.0,208889.0,17.2,0,MO
Missouri,2005.0,25-34 years,Female,40.0,366573.0,10.9,0,MO
Missouri,2005.0,25-34 years,Male,62.0,362862.0,17.1,0,MO
Missouri,2005.0,35-44 years,Female,70.0,413466.0,16.9,0,MO
Missouri,2005.0,35-44 years,Male,125.0,408327.0,30.6,0,MO
Missouri,2005.0,45-54 years,Female,89.0,428075.0,20.8,0,MO
Missouri,2005.0,45-54 years,Male,109.0,412179.0,26.4,0,MO
Missouri,2005.0,55-64 years,Female,18.0,320529.0,5.6,1,MO
Missouri,2005.0,55-64 years,Male,25.0,296437.0,8.4,0,MO
Missouri,2006.0,15-19 years,Male,17.0,219107.0,7.8,1,MO
Missouri,2006.0,20-24 years,Female,22.0,205621.0,10.7,0,MO
Missouri,2006.0,20-24 years,Male,52.0,209522.0,24.8,0,MO
Missouri,2006.0,25-34 years,Female,54.0,370372.0,14.6,0,MO
Missouri,2006.0,25-34 years,Male,100.0,365664.0,27.3,0,MO
Missouri,2006.0,35-44 years,Female,84.0,407713.0,20.6,0,MO
Missouri,2006.0,35-44 years,Male,121.0,403377.0,30.0,0,MO
Missouri,2006.0,45-54 years,Female,87.0,436464.0,19.9,0,MO
Missouri,2006.0,45-54 years,Male,119.0,421589.0,28.2,0,MO
Missouri,2006.0,55-64 years,Female,25.0,333001.0,7.5,0,MO
Missouri,2006.0,55-64 years,Male,32.0,307897.0,10.4,0,MO
Missouri,2007.0,15-19 years,Male,16.0,220407.0,7.3,1,MO
Missouri,2007.0,20-24 years,Female,12.0,204232.0,5.9,1,MO
Missouri,2007.0,20-24 years,Male,43.0,208327.0,20.6,0,MO
Missouri,2007.0,25-34 years,Female,44.0,374716.0,11.7,0,MO
Missouri,2007.0,25-34 years,Male,91.0,371113.0,24.5,0,MO
Missouri,2007.0,35-44 years,Female,78.0,400508.0,19.5,0,MO
Missouri,2007.0,35-44 years,Male,109.0,395972.0,27.5,0,MO
Missouri,2007.0,45-54 years,Female,108.0,442864.0,24.4,0,MO
Missouri,2007.0,45-54 years,Male,106.0,428790.0,24.7,0,MO
Missouri,2007.0,55-64 years,Female,33.0,344200.0,9.6,0,MO
Missouri,2007.0,55-64 years,Male,47.0,318333.0,14.8,0,MO
Missouri,2008.0,15-19 years,Male,15.0,220839.0,6.8,1,MO
Missouri,2008.0,20-24 years,Female,16.0,203911.0,7.8,1,MO
Missouri,2008.0,20-24 years,Male,44.0,207139.0,21.2,0,MO
Missouri,2008.0,25-34 years,Female,40.0,378488.0,10.6,0,MO
Missouri,2008.0,25-34 years,Male,117.0,376420.0,31.1,0,MO
Missouri,2008.0,35-44 years,Female,82.0,391246.0,21.0,0,MO
Missouri,2008.0,35-44 years,Male,113.0,386683.0,29.2,0,MO
Missouri,2008.0,45-54 years,Female,93.0,448148.0,20.8,0,MO
Missouri,2008.0,45-54 years,Male,134.0,434639.0,30.8,0,MO
Missouri,2008.0,55-64 years,Female,35.0,353169.0,9.9,0,MO
Missouri,2008.0,55-64 years,Male,43.0,327121.0,13.1,0,MO
Missouri,2009.0,15-19 years,Male,20.0,219508.0,9.1,0,MO
Missouri,2009.0,20-24 years,Female,21.0,203946.0,10.3,0,MO
Missouri,2009.0,20-24 years,Male,53.0,207103.0,25.6,0,MO
Missouri,2009.0,25-34 years,Female,62.0,384384.0,16.1,0,MO
Missouri,2009.0,25-34 years,Male,137.0,383497.0,35.7,0,MO
Missouri,2009.0,35-44 years,Female,65.0,382132.0,17.0,0,MO
Missouri,2009.0,35-44 years,Male,124.0,377640.0,32.8,0,MO
Missouri,2009.0,45-54 years,Female,112.0,450579.0,24.9,0,MO
Missouri,2009.0,45-54 years,Male,147.0,437966.0,33.6,0,MO
Missouri,2009.0,55-64 years,Female,42.0,364834.0,11.5,0,MO
Missouri,2009.0,55-64 years,Male,53.0,338053.0,15.7,0,MO
Missouri,2010.0,15-19 years,Male,25.0,216939.0,11.5,0,MO
Missouri,2010.0,20-24 years,Female,16.0,205496.0,7.8,1,MO
Missouri,2010.0,20-24 years,Male,55.0,207793.0,26.5,0,MO
Missouri,2010.0,25-34 years,Female,70.0,387723.0,18.1,0,MO
Missouri,2010.0,25-34 years,Male,176.0,387744.0,45.4,0,MO
Missouri,2010.0,35-44 years,Female,110.0,376618.0,29.2,0,MO
Missouri,2010.0,35-44 years,Male,130.0,371998.0,34.9,0,MO
Missouri,2010.0,45-54 years,Female,104.0,450392.0,23.1,0,MO
Missouri,2010.0,45-54 years,Male,148.0,438180.0,33.8,0,MO
Missouri,2010.0,55-64 years,Female,50.0,375321.0,13.3,0,MO
Missouri,2010.0,55-64 years,Male,73.0,347957.0,21.0,0,MO
Missouri,2010.0,65-74 years,Female,11.0,240498.0,4.6,1,MO
Missouri,2011.0,15-19 years,Male,18.0,212014.0,8.5,1,MO
Missouri,2011.0,20-24 years,Female,23.0,209419.0,11.0,0,MO
Missouri,2011.0,20-24 years,Male,57.0,211040.0,27.0,0,MO
Missouri,2011.0,25-34 years,Female,87.0,394203.0,22.1,0,MO
Missouri,2011.0,25-34 years,Male,145.0,394008.0,36.8,0,MO
Missouri,2011.0,35-44 years,Female,86.0,370845.0,23.2,0,MO
Missouri,2011.0,35-44 years,Male,135.0,365946.0,36.9,0,MO
Missouri,2011.0,45-54 years,Female,117.0,442989.0,26.4,0,MO
Missouri,2011.0,45-54 years,Male,142.0,430904.0,33.0,0,MO
Missouri,2011.0,55-64 years,Female,50.0,391162.0,12.8,0,MO
Missouri,2011.0,55-64 years,Male,64.0,363021.0,17.6,0,MO
Missouri,2011.0,65-74 years,Male,11.0,214648.0,5.1,1,MO
Missouri,2012.0,15-19 years,Male,11.0,207485.0,5.3,1,MO
Missouri,2012.0,20-24 years,Female,16.0,212997.0,7.5,1,MO
Missouri,2012.0,20-24 years,Male,48.0,215869.0,22.2,0,MO
Missouri,2012.0,25-34 years,Female,77.0,396277.0,19.4,0,MO
Missouri,2012.0,25-34 years,Male,139.0,395685.0,35.1,0,MO
Missouri,2012.0,35-44 years,Female,84.0,368542.0,22.8,0,MO
Missouri,2012.0,35-44 years,Male,144.0,363930.0,39.6,0,MO
Missouri,2012.0,45-54 years,Female,124.0,433776.0,28.6,0,MO
Missouri,2012.0,45-54 years,Male,142.0,421901.0,33.7,0,MO
Missouri,2012.0,55-64 years,Female,48.0,395943.0,12.1,0,MO
Missouri,2012.0,55-64 years,Male,62.0,367568.0,16.9,0,MO
Missouri,2012.0,65-74 years,Female,13.0,259627.0,5.0,1,MO
Missouri,2012.0,65-74 years,Male,16.0,227446.0,7.0,1,MO
Missouri,2013.0,20-24 years,Female,24.0,214994.0,11.2,0,MO
Missouri,2013.0,20-24 years,Male,48.0,219461.0,21.9,0,MO
Missouri,2013.0,25-34 years,Female,69.0,398831.0,17.3,0,MO
Missouri,2013.0,25-34 years,Male,134.0,398676.0,33.6,0,MO
Missouri,2013.0,35-44 years,Female,112.0,367900.0,30.4,0,MO
Missouri,2013.0,35-44 years,Male,148.0,363580.0,40.7,0,MO
Missouri,2013.0,45-54 years,Female,125.0,424075.0,29.5,0,MO
Missouri,2013.0,45-54 years,Male,157.0,412747.0,38.0,0,MO
Missouri,2013.0,55-64 years,Female,70.0,402806.0,17.4,0,MO
Missouri,2013.0,55-64 years,Male,81.0,374150.0,21.6,0,MO
Missouri,2013.0,65-74 years,Female,21.0,269581.0,7.8,0,MO
Missouri,2013.0,65-74 years,Male,12.0,236756.0,5.1,1,MO
Missouri,2014.0,15-19 years,Male,14.0,203387.0,6.9,1,MO
Missouri,2014.0,20-24 years,Female,28.0,214395.0,13.1,0,MO
Missouri,2014.0,20-24 years,Male,52.0,220528.0,23.6,0,MO
Missouri,2014.0,25-34 years,Female,79.0,401689.0,19.7,0,MO
Missouri,2014.0,25-34 years,Male,168.0,401151.0,41.9,0,MO
Missouri,2014.0,35-44 years,Female,94.0,367769.0,25.6,0,MO
Missouri,2014.0,35-44 years,Male,149.0,363823.0,41.0,0,MO
Missouri,2014.0,45-54 years,Female,135.0,415568.0,32.5,0,MO
Missouri,2014.0,45-54 years,Male,158.0,404521.0,39.1,0,MO
Missouri,2014.0,55-64 years,Female,59.0,409098.0,14.4,0,MO
Missouri,2014.0,55-64 years,Male,77.0,381103.0,20.2,0,MO
Missouri,2014.0,65-74 years,Female,18.0,279728.0,6.4,1,MO
Missouri,2014.0,65-74 years,Male,11.0,245660.0,4.5,1,MO
Missouri,2015.0,15-19 years,Female,14.0,193146.0,7.2,1,MO
Missouri,2015.0,15-19 years,Male,22.0,203875.0,10.8,0,MO
Missouri,2015.0,20-24 years,Female,24.0,211519.0,11.3,0,MO
Missouri,2015.0,20-24 years,Male,55.0,218650.0,25.2,0,MO
Missouri,2015.0,25-34 years,Female,80.0,403536.0,19.8,0,MO
Missouri,2015.0,25-34 years,Male,163.0,403231.0,40.4,0,MO
Missouri,2015.0,35-44 years,Female,99.0,368356.0,26.9,0,MO
Missouri,2015.0,35-44 years,Male,128.0,364319.0,35.1,0,MO
Missouri,2015.0,45-54 years,Female,122.0,408034.0,29.9,0,MO
Missouri,2015.0,45-54 years,Male,134.0,397257.0,33.7,0,MO
Missouri,2015.0,55-64 years,Female,80.0,416345.0,19.2,0,MO
Missouri,2015.0,55-64 years,Male,100.0,388797.0,25.7,0,MO
Missouri,2015.0,65-74 years,Female,17.0,289140.0,5.9,1,MO
Missouri,2015.0,65-74 years,Male,12.0,253822.0,4.7,1,MO
Montana,2001.0,35-44 years,Female,10.0,69802.0,14.3,1,MT
Montana,2001.0,35-44 years,Male,14.0,67782.0,20.7,1,MT
Montana,2002.0,35-44 years,Female,17.0,67416.0,25.2,1,MT
Montana,2002.0,35-44 years,Male,10.0,65977.0,15.2,1,MT
Montana,2002.0,45-54 years,Male,12.0,72010.0,16.7,1,MT
Montana,2003.0,25-34 years,Female,11.0,49832.0,22.1,1,MT
Montana,2003.0,35-44 years,Female,16.0,65115.0,24.6,1,MT
Montana,2003.0,35-44 years,Male,17.0,63720.0,26.7,1,MT
Montana,2003.0,45-54 years,Female,10.0,73045.0,13.7,1,MT
Montana,2003.0,45-54 years,Male,16.0,73313.0,21.8,1,MT
Montana,2004.0,35-44 years,Female,18.0,63379.0,28.4,1,MT
Montana,2004.0,35-44 years,Male,20.0,62470.0,32.0,0,MT
Montana,2004.0,45-54 years,Female,13.0,74546.0,17.4,1,MT
Montana,2004.0,45-54 years,Male,12.0,74196.0,16.2,1,MT
Montana,2005.0,35-44 years,Female,13.0,61716.0,21.1,1,MT
Montana,2005.0,35-44 years,Male,15.0,61011.0,24.6,1,MT
Montana,2005.0,45-54 years,Female,12.0,75908.0,15.8,1,MT
Montana,2005.0,45-54 years,Male,19.0,75412.0,25.2,1,MT
Montana,2005.0,55-64 years,Female,10.0,54579.0,18.3,1,MT
Montana,2006.0,25-34 years,Male,16.0,55456.0,28.9,1,MT
Montana,2006.0,35-44 years,Male,12.0,60403.0,19.9,1,MT
Montana,2006.0,45-54 years,Female,12.0,77085.0,15.6,1,MT
Montana,2006.0,45-54 years,Male,14.0,75936.0,18.4,1,MT
Montana,2007.0,25-34 years,Male,15.0,57922.0,25.9,1,MT
Montana,2007.0,35-44 years,Female,11.0,59584.0,18.5,1,MT
Montana,2007.0,35-44 years,Male,12.0,59417.0,20.2,1,MT
Montana,2007.0,45-54 years,Female,23.0,77521.0,29.7,0,MT
Montana,2007.0,45-54 years,Male,26.0,76219.0,34.1,0,MT
Montana,2008.0,25-34 years,Male,14.0,59922.0,23.4,1,MT
Montana,2008.0,35-44 years,Female,15.0,58066.0,25.8,1,MT
Montana,2008.0,35-44 years,Male,20.0,58726.0,34.1,0,MT
Montana,2008.0,45-54 years,Female,22.0,77423.0,28.4,0,MT
Montana,2008.0,45-54 years,Male,24.0,75749.0,31.7,0,MT
Montana,2009.0,25-34 years,Female,14.0,58304.0,24.0,1,MT
Montana,2009.0,25-34 years,Male,11.0,62165.0,17.7,1,MT
Montana,2009.0,35-44 years,Male,21.0,57603.0,36.5,0,MT
Montana,2009.0,45-54 years,Female,28.0,76875.0,36.4,0,MT
Montana,2009.0,45-54 years,Male,25.0,74893.0,33.4,0,MT
Montana,2010.0,25-34 years,Male,15.0,63344.0,23.7,1,MT
Montana,2010.0,35-44 years,Female,17.0,55742.0,30.5,1,MT
Montana,2010.0,35-44 years,Male,21.0,57203.0,36.7,0,MT
Montana,2010.0,45-54 years,Female,15.0,75851.0,19.8,1,MT
Montana,2010.0,45-54 years,Male,11.0,73981.0,14.9,1,MT
Montana,2011.0,25-34 years,Male,14.0,64484.0,21.7,1,MT
Montana,2011.0,35-44 years,Female,21.0,55233.0,38.0,0,MT
Montana,2011.0,35-44 years,Male,14.0,57095.0,24.5,1,MT
Montana,2011.0,45-54 years,Female,25.0,72947.0,34.3,0,MT
Montana,2011.0,45-54 years,Male,11.0,71278.0,15.4,1,MT
Montana,2011.0,55-64 years,Female,11.0,72205.0,15.2,1,MT
Montana,2011.0,55-64 years,Male,15.0,72631.0,20.7,1,MT
Montana,2012.0,25-34 years,Female,10.0,61162.0,16.4,1,MT
Montana,2012.0,25-34 years,Male,15.0,64805.0,23.1,1,MT
Montana,2012.0,35-44 years,Male,11.0,57478.0,19.1,1,MT
Montana,2012.0,45-54 years,Female,24.0,70351.0,34.1,0,MT
Montana,2012.0,45-54 years,Male,12.0,69008.0,17.4,1,MT
Montana,2013.0,25-34 years,Female,12.0,62059.0,19.3,1,MT
Montana,2013.0,25-34 years,Male,14.0,65561.0,21.4,1,MT
Montana,2013.0,35-44 years,Female,18.0,56241.0,32.0,1,MT
Montana,2013.0,35-44 years,Male,15.0,58324.0,25.7,1,MT
Montana,2013.0,45-54 years,Female,19.0,67842.0,28.0,1,MT
Montana,2013.0,45-54 years,Male,26.0,66815.0,38.9,0,MT
Montana,2013.0,55-64 years,Female,10.0,75072.0,13.3,1,MT
Montana,2014.0,25-34 years,Female,11.0,62977.0,17.5,1,MT
Montana,2014.0,35-44 years,Female,17.0,56549.0,30.1,1,MT
Montana,2014.0,35-44 years,Male,12.0,59097.0,20.3,1,MT
Montana,2014.0,45-54 years,Female,11.0,65892.0,16.7,1,MT
Montana,2014.0,45-54 years,Male,18.0,65034.0,27.7,1,MT
Montana,2014.0,55-64 years,Female,17.0,76209.0,22.3,1,MT
Montana,2014.0,55-64 years,Male,11.0,74120.0,14.8,1,MT
Montana,2015.0,25-34 years,Male,20.0,67116.0,29.8,0,MT
Montana,2015.0,35-44 years,Female,16.0,57222.0,28.0,1,MT
Montana,2015.0,35-44 years,Male,13.0,60105.0,21.6,1,MT
Montana,2015.0,45-54 years,Female,23.0,64158.0,35.8,0,MT
Montana,2015.0,45-54 years,Male,19.0,63712.0,29.8,1,MT
Montana,2015.0,55-64 years,Female,11.0,77013.0,14.3,1,MT
Montana,2015.0,55-64 years,Male,15.0,74466.0,20.1,1,MT
Nebraska,2001.0,35-44 years,Male,16.0,129924.0,12.3,1,NE
Nebraska,2001.0,45-54 years,Female,10.0,118389.0,8.4,1,NE
Nebraska,2001.0,45-54 years,Male,12.0,118009.0,10.2,1,NE
Nebraska,2002.0,25-34 years,Male,12.0,112111.0,10.7,1,NE
Nebraska,2002.0,35-44 years,Male,14.0,127469.0,11.0,1,NE
Nebraska,2002.0,45-54 years,Female,15.0,120190.0,12.5,1,NE
Nebraska,2004.0,35-44 years,Female,12.0,121311.0,9.9,1,NE
Nebraska,2004.0,45-54 years,Male,10.0,124421.0,8.0,1,NE
Nebraska,2005.0,35-44 years,Female,14.0,118573.0,11.8,1,NE
Nebraska,2005.0,35-44 years,Male,13.0,120396.0,10.8,1,NE
Nebraska,2005.0,45-54 years,Female,16.0,127183.0,12.6,1,NE
Nebraska,2005.0,45-54 years,Male,10.0,126624.0,7.9,1,NE
Nebraska,2006.0,35-44 years,Female,15.0,116181.0,12.9,1,NE
Nebraska,2006.0,35-44 years,Male,15.0,118622.0,12.6,1,NE
Nebraska,2006.0,45-54 years,Female,15.0,128713.0,11.7,1,NE
Nebraska,2006.0,45-54 years,Male,17.0,128123.0,13.3,1,NE
Nebraska,2007.0,25-34 years,Male,10.0,116494.0,8.6,1,NE
Nebraska,2007.0,35-44 years,Female,17.0,113787.0,14.9,1,NE
Nebraska,2007.0,35-44 years,Male,12.0,116286.0,10.3,1,NE
Nebraska,2007.0,45-54 years,Female,10.0,129837.0,7.7,1,NE
Nebraska,2008.0,35-44 years,Female,15.0,111424.0,13.5,1,NE
Nebraska,2008.0,35-44 years,Male,14.0,113814.0,12.3,1,NE
Nebraska,2008.0,45-54 years,Female,17.0,130093.0,13.1,1,NE
Nebraska,2008.0,45-54 years,Male,14.0,129623.0,10.8,1,NE
Nebraska,2009.0,35-44 years,Female,13.0,109496.0,11.9,1,NE
Nebraska,2009.0,35-44 years,Male,10.0,112325.0,8.9,1,NE
Nebraska,2009.0,45-54 years,Female,21.0,130068.0,16.1,0,NE
Nebraska,2009.0,45-54 years,Male,20.0,129628.0,15.4,0,NE
Nebraska,2010.0,35-44 years,Female,18.0,108890.0,16.5,1,NE
Nebraska,2010.0,35-44 years,Male,14.0,111948.0,12.5,1,NE
Nebraska,2010.0,45-54 years,Female,17.0,129345.0,13.1,1,NE
Nebraska,2010.0,45-54 years,Male,17.0,129381.0,13.1,1,NE
Nebraska,2010.0,55-64 years,Female,10.0,108057.0,9.3,1,NE
Nebraska,2011.0,25-34 years,Female,14.0,122377.0,11.4,1,NE
Nebraska,2011.0,25-34 years,Male,11.0,127566.0,8.6,1,NE
